name,district,address,lat,lng,returnSlots
풍납중학교 측면,송파구,풍납동460,37.52515793,127.1169434,10
성내5교,송파구,동남로298,37.50166702,127.1377411,10
잠실나들목2(엘스아파트136동),송파구,송파구 잠실동 18-1,37.51621246,127.084343,10
레이크펠리스101동앞,송파구,잠실로88,37.50775909,127.0912933,15
잠실 자전거 수리센터 앞,송파구,송파구 잠실동 41,37.51156998,127.1010742,7
헬리오시티 112동 앞,송파구,송파구 가락동 509-11,37.49469757,127.1046448,30
오금공원사거리2,송파구,마천로103,37.50544357,127.1323319,10
위례22단지 2208동 다리앞,송파구,위례광장로163,37.47854996,127.1381378,7
경찰병원역 3번출구 앞,송파구,송파구 가락동 123,37.49612427,127.1248016,20
송파 레미니스1단지 102동 앞,송파구,오금동 96,37.50883102,127.1342621,41
올림픽공원사거리(선수촌아파트),송파구,양재대로 1218,37.51202011,127.1286469,25
올림픽선수촌아파트 136동 앞,송파구,양재대로 1218,37.50997543,127.1336975,10
송이공원,송파구,송파동 169,37.50057983,127.1188431,20
풍납동 아이파크 107동 앞,송파구,올림픽로43길 34,37.52480316,127.1146393,10
송파 파인타운 11단지,송파구,장지동 854-3,37.47916031,127.1321945,10
가락몰 업무동,송파구,가락동 600,37.49535751,127.1156921,10
서울친환경유통센터,송파구,가락동 600,37.49416733,127.1045303,10
가락2동주민센터 인근,송파구,중대로191,37.49917603,127.1258926,10
올림픽훼미리아파트 112동 앞,송파구,중대로24,37.48807144,127.1186371,8
한양3차아파트 3동 앞,송파구,방이동225,37.50585175,127.1219406,7
가락중학교 앞,송파구,송파동166-2,37.50223541,127.1172867,8
방이역 2번 출구,송파구,오금동43,37.50801468,127.125946,10
올림픽공원 북2문 A,송파구,방이동88-16,37.52357483,127.1280441,15
건영아파트앞 사거리,송파구,문정동 72,37.48245621,127.1246033,10
가락1동주민센터,송파구,양재대로 925,37.49650955,127.1103287,15
가락쌍용2차아파트 103동,송파구,가락동22-7,37.50226974,127.1219559,7
거여동 어울림아파트 102동앞,송파구,오금로56길28,37.49198532,127.1437302,10
송파파크데일 1단지 115동 건너편,송파구,마천동588,37.49763107,127.159668,10
마천금호어울림 1차 102동앞,송파구,성내천로245,37.49808884,127.1542969,10
가락현대 1차 11동 앞,송파구,문정동 3,37.49146652,127.1266403,10
송파파인타운 4단지 403동,송파구,새말로12길 16,37.48174286,127.1287842,10
문정근린공원2,송파구,문정동90,37.4861145,127.1266708,10
문정중학교,송파구,문정로73,37.48827362,127.1306839,10
가락시장 남1문 사거리,송파구,중대로70-2,37.49201584,127.1174545,10
올림픽공원 북2문 B,송파구,방이동88-16,37.52397537,127.1275101,25
잠실나들목4,송파구,잠실동24,37.5161171,127.0846634,10
삼성SDS,송파구,올림픽로35길 125,37.51633835,127.0998535,10
잠실나루역4번출구뒤,송파구,신천동15,37.52080917,127.1036224,10
잠실나루역 고가하부,송파구,오금로20,37.51988602,127.1043396,10
홈플러스 잠실점,송파구,올림픽로35가길 16,37.51613998,127.103508,10
문현중고등학교 사이,송파구,장지동838-2,37.48051071,127.128624,10
송파파인타운 10단지 1005동,송파구,송파대로8길 20,37.4777832,127.1320572,10
장지역 1번출구,송파구,충민로2길 8,37.47953415,127.1267853,10
마천사거리 2,송파구,마천동 36,37.49900436,127.1469421,10
잠실 파크리오 120동 앞,송파구,올림픽로 435,37.51921082,127.1079407,10
아시아선수촌아파트 교차로,송파구,올림픽로4길 15,37.50679016,127.0792694,20
세양청마루 101동 앞,송파구,송이로31길 66,37.49236679,127.1365509,10
서울복합물류 게이트 1,송파구,장지동 662,37.47600174,127.1231003,10
가락시장역 2번 출구,송파구,가락동 184-23,37.492733,127.1179886,10
거여5단지 503동 앞,송파구,양산로4길 16,37.48933029,127.1460495,10
올림픽공원 서1문 앞,송파구,올림픽로 424,37.5202179,127.1145706,10
올림픽공원 장미광장,송파구,방이동 88-18,37.51275635,127.126297,15
위례중앙푸르지오 201동 앞,송파구,위례광장로 290,37.47434616,127.1432648,15
위례 포레샤인 1809동 부근,송파구,거여동 274,37.48687744,127.1526947,15
아산병원 기숙사 부근,송파구,올림픽로43길 88,37.52478027,127.1091309,50
잠실나루 나들목,송파구,신천동 6,37.52148438,127.1002808,15
성내교 남단,송파구,마천동 307-1,37.52301788,127.1158829,10
잠실나들목5,송파구,송파구 잠실동 19-4,37.5164032,127.0776138,7
송파사거리,송파구,송파구 송파동 97-2,37.50205612,127.1105499,10
한성백제역 1번출구 뒤,송파구,송파구 방이동 45-4,37.51647949,127.1149826,5
가락대림아파트 앞,송파구,송파구 가락동 94-9,37.5000267,127.1184311,10
석촌호수 서호 남단,송파구,송파구 석촌동 158,37.50717163,127.1012421,10
몽촌토성역 3번 출구,송파구,송파구 방이동 40-6,37.5170784,127.1123276,10
오금동 대림아파트 정문,송파구,송파구 오금동 2,37.51072693,127.1304016,7
개롱역 3번 출구 뒤,송파구,송파구 가락동 166-1,37.49806213,127.134613,7
개롱역사거리 2번 출구,송파구,송파구 오금동 166,37.49827194,127.1348648,7
탄천1교 하부보도,송파구,송파구 잠실동 348,37.50117111,127.0851669,10
위례포레샤인13단지,송파구,송파구 거여동 657,37.4826355,127.1399231,4
마천청소년센터,송파구,송파구 마천동 325-29,37.49222183,127.1565933,5
송파청소년센터,송파구,송파구 문정동 150,37.48995972,127.1119614,9
거여동사거리 송파둘레길 입구,송파구,송파구 거여동 산23-34,37.49535751,127.139473,5
위례포레샤인18단지 1802동,송파구,송파구 거여동 산60-1,37.48868561,127.1522675,5
위례포레샤인18단지 1812동,송파구,송파구 거여동 657-12,37.48714828,127.1532822,10
H비즈니스파크,송파구,송파구 문정동 373,37.48352432,127.1168366,16
가든파이브 리빙관,송파구,송파구 문정동 634,37.47709656,127.123703,8
배명고등학교 건너편,송파구,송파구 석촌동 302-1,37.49793243,127.096756,6
호돌이상가,송파구,송파구 문정동 150,37.48633575,127.1137466,6
둔촌오륜역 2번출구,송파구,방이동 89-29,37.51869202,127.139061,10
마천역 1번 출구 인근②,송파구,거여동 694,37.49459076,127.1510925,14
위례포레나송파,송파구,송파구 거여동 657-12,37.48455429,127.1491928,10
성내유수지 체육공원,송파구,송파구 방이동 88-13,37.52597046,127.1182098,18
문정법조단지12,송파구,송파구 문정동 500-1,37.48639297,127.1148377,6
위례포레샤인15단지 상가,송파구,송파구 거여동 604,37.48641586,127.1420593,6
위례포레샤인15단지,송파구,송파구 거여동 603,37.48688889,127.1416931,10
잠실주공5단지1,송파구,송파구잠실동27,37.51633453,127.0938034,15
송파여성축구장,송파구,방이동 88-9,37.52471542,127.1174393,10
풍납백제문화공원 옆 인근,송파구,풍납동 219-3,37.53488159,127.1152268,6
호반써밋,송파구,송파구 거여동 607-1,37.48294449,127.1404419,9
풍납사거리 성내유수지,송파구,풍납동 413-1,37.52765274,127.1193008,8
극동아파트,송파구,송파구 풍납동 436,37.52618027,127.1167603,10
올림픽선수기자촌아파트 123동 근처,송파구,송파구 방이동 89-2,37.51064301,127.1316757,10
풍납근린공원,송파구,송파구 풍납동 70-18,37.53913879,127.1216202,6
버섯분수대,송파구,송파구 가락동 95-3,37.49755478,127.1149445,10
세륜초등학교 건너편,송파구,송파구 방이동 89-28,37.51919556,127.1326218,10
한국체육대학교,송파구,송파구 방이동 89-28,37.51795959,127.1317825,8
삼전동주민센터 건너편,송파구,송파구 삼전동 86,37.50301743,127.0921402,12
북위례1,송파구,송파구 거여동 657-12,37.48693085,127.1536484,15
북위례2,송파구,송파구 거여동 657-12,37.48483276,127.1499176,15
방이삼거리,송파구,송파구 방이동 66-3,37.51229095,127.1082535,12
송파시그니처롯데캐슬,송파구,송파구 거여동 695,37.49714279,127.1464157,12
가락본동주민센터 인근,송파구,송파구 가락동 100-2,37.49428558,127.1217041,10
가락시장역 5번출구,송파구,송파구 가락동 100-2,37.49253845,127.1194458,10
호반써밋12단지,송파구,송파구 거여동 657,37.48448563,127.1406784,11
북위례3,송파구,송파구 거여동 657-12,37.48884964,127.1569977,15
광진교 남단 사거리(천호공원 방면),강동구,서울특별시 강동구 구천면로 171,37.54179382,127.1247482,15
해공공원(천호동),강동구,서울특별시 강동구 올림픽로 702,37.5452652,127.1259384,10
해공도서관앞,강동구,서울특별시 강동구 올림픽로 702,37.54395676,127.1254883,20
삼성광나루아파트 버스정류장,강동구,서울특별시 강동구 상암로3길 77,37.55332947,127.1288681,10
롯데캐슬 115동앞,강동구,서울특별시 강동구 양재대로 1665,37.55486679,127.1427994,10
암사동 선사유적지,강동구,서울특별시 강동구 올림픽로 875,37.55955887,127.1308746,14
암사역 3번출구(국민은행앞),강동구,서울특별시 강동구 올림픽로 지하 776,37.54935455,127.1270828,9
천호역4번출구(현대백화점),강동구,서울특별시 강동구 천호대로 지하 997,37.53866577,127.1242447,20
강동세무서,강동구,서울특별시 강동구 천호대로 1139,37.53450775,127.1384049,20
LIGA 아파트 앞,강동구,서울특별시 강동구 천호대로 1120,37.53474426,127.1352844,20
천호역효성해링턴타워 앞,강동구,서울특별시 강동구 올림픽로 610,37.53600693,127.1227264,15
강동구청역 1번 출입구,강동구,서울특별시 강동구 올림픽로 지하 550,37.53071594,127.1209869,15
샛마을 근린공원,강동구,서울특별시 강동구 구천면로 431-2,37.55003738,127.1469116,13
해뜨는 주유소옆 리엔파크 109동앞,강동구,서울특별시 강동구 상일로 152,37.55939865,127.1711807,10
둔촌고교입구 교차로(길동주민센터 방면),강동구,서울특별시 강동구 천호대로 1207,37.53544617,127.1451874,20
둔촌 주공 GS 맞은편,강동구,서울특별시 강동구 양재대로 1330,37.52458954,127.1354218,15
다성이즈빌아파트(호원대 대각선 맞은편),강동구,서울특별시 강동구 성내로 91,37.52679443,127.1300583,10
강동경찰서,강동구,서울특별시 강동구 성내로 57,37.52825165,127.1268005,15
강일동 리슈빌 빌딩앞,강동구,서울특별시 강동구 아리수로 419,37.56427383,127.1739731,15
길동 사거리(초소앞),강동구,서울특별시 강동구 양재대로 1441,37.53377914,127.1379929,20
한국종합기술사옥 앞,강동구,서울특별시 강동구 상일동 504,37.54998398,127.1747055,22
강동구청 앞,강동구,서울특별시 성내동 546-3,37.52929688,127.1231537,10
상일초등학교,강동구,서울특별시  상일동 440-3,37.54684067,127.1725159,10
대명초교 입구 교차로,강동구,서울특별시 명일동 59,37.54653549,127.155838,14
프라자 아파트 앞,강동구,서울특별시 길동 176-3,37.53596115,127.1478195,20
포레스 주상복합 빌딩,강동구,서울특별시 성내동 119-2,37.53310776,127.1227722,10
성내어울터,강동구,서울특별시 성내동  44-1,37.53655624,127.1255341,7
미호 플랜트 앞,강동구,서울특별시 성내동 478,37.52703094,127.1220627,15
올림픽로 836(아리수로),강동구,서울특별시 암사동 440-13,37.55582047,127.1299133,15
선사고등학교,강동구,서울특별시 암사동 445,37.55672836,127.136261,20
고덕동 아남아파트,강동구,서울특별시 고덕동 673,37.55793381,127.1447678,17
고덕동 래미안 힐스테이트,강동구,서울특별시 고덕동 603,37.5618782,127.1507874,10
고덕역 4번출구,강동구,서울특별시 명일동 46-5,37.55509567,127.1552811,25
고덕동 주양쇼핑,강동구,서울특별시 명일동 48-2,37.55199051,127.1533127,10
강일리버파크 6단지,강동구,서울특별시 강일동 448-2,37.56256485,127.1776123,10
강일 다솜 어린이 공원,강동구,서울특별시 강일동 333-2,37.56863785,127.1748047,10
고덕초등학교,강동구,서울특별시 고덕동 215,37.56129837,127.1678467,7
묘곡초등학교,강동구,서울특별시 고덕동 499-2,37.55916214,127.1533203,10
강일리버파크 2~5단지,강동구,서울특별시 강일동 63-20,37.5685463,127.1770096,10
굽은다리역,강동구,서울특별시  양재대로 1572,37.54540634,127.1426773,15
둔촌어린이공원,강동구,서울특별시 강동구 진황도로 172,37.53099442,127.1423721,13
강일리버파크 10단지,강동구,서울특별시 강동구 고덕로97길 20,37.561203,127.1802673,10
둔촌역 3번 출입구,강동구,서울특별시 강동구 양재대로 1355,37.52678299,127.1355743,15
"강일중,선사고 버스정류장(신암중학교 방면)",강동구,서울특별시 강동구 고덕로 109,37.55483627,127.1373215,15
동명근린공원 진입로 (아리수로),강동구,고덕동 230,37.56254578,127.1644821,8
강일리버파크 7~11단지,강동구,강일동 435-2,37.56335449,127.1790543,10
능골근린공원,강동구,상일동 482,37.55580902,127.1737442,15
고덕숲 아이파크 1,강동구,상일동 133,37.55348206,127.1650543,12
래미안 강동팰리스(102동),강동구,강동구 천호동 166-56,37.53822708,127.1317444,15
천일초교 사거리,강동구,강동구 천호동 217-18,37.5446701,127.1326752,6
천호초교 입구 사거리(일주빌딩),강동구,강동구 천호동 234-2,37.54689789,127.1346664,8
서원마을,강동구,암사동 117-3,37.56379318,127.1328354,10
강동롯데캐슬퍼스트 아파트(관리동),강동구,강동구 고덕로 131,37.55666351,127.1427383,10
중앙보훈병원역 1번출구,강동구,둔촌동 산17-4,37.52779388,127.147644,10
보훈병원 후문옆(더 원커피),강동구,동남로 635,37.53120804,127.1492691,10
생태공원앞 교차로(조명탑),강동구,강동구 둔촌동 564,37.5377655,127.1520157,10
한영중고앞사거리,강동구,명일동 59,37.54903412,127.1560516,10
